urls,reviews_rating
https://www.booking.com/hotel/ke/safari-beach-kwale-county.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': 'Great location, amazing staff, will definitely return.', 'rating': '8.0'}, {'review': 'I ennjoyed breakfast at the beach. Amazing views, very friendly staff', 'rating': '7.0'}, {'review': 'good location and amazing breakfast but rooms need improvement', 'rating': '7.0'}, {'review': 'Great relaxing time and pleasant stay!', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'I did like the breakfast included but u have to pay for the water issue and for the amount we paid I could get all Inclu', 'rating': '5.0'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Disappointing', 'rating': '4.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'perfect place. peaceful, cosy, everything is convinient.', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'brilliant staff very good stay', 'rating': '10'}, {'review': 'Will be back for longer!', 'rating': '10'}, {'review': 'Perfect', 'rating': '10'}, {'review': 'okay but just lacks atmosphere', 'rating': '6.0'}, {'review': 'A serene place to relax without any activity other than the proximity to the beach', 'rating': '5.0'}, {'review': 'Amazing beach, disappointing hotel', 'rating': '4.0'}, {'review': 'Wonderful', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Perfect relaxing beach property.', 'rating': '10'}, {'review': 'Nydelig sted, anbefales!', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': ""Les pieds dans l'eau en famille"", 'rating': '8.0'}, {'review': 'Nydelig beliggenhet, god mat og hyggelig personalet', 'rating': '9.0'}, {'review': 'Unvergesslich, werde wieder Kommen.Insgesamt ist das Hotel sehr empfehlenswert! Preis Leistung stimm', 'rating': '9.0'}, {'review': 'personligt familjeägt hotell bästa läget på Diani beach', 'rating': '9.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Fantastisch!!', 'rating': '10'}, {'review': 'Estancia muy recomendable', 'rating': '10'}, {'review': 'Великолепно!', 'rating': '10'}, {'review': 'Expérience exceptionnelle', 'rating': '10'}, {'review': 'Bad', 'rating': '1.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}]"
https://www.booking.com/hotel/ke/aestus-villas-resort.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': ""I'LL BE BACK!!"", 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Relaxing, welcoming. What more do you need!', 'rating': '9.0'}, {'review': 'overall I liked the room and loved staff. given the price I think it’s really a good value hotel', 'rating': '8.0'}, {'review': 'Awesome!', 'rating': '8.0'}, {'review': 'Location was good but not clean', 'rating': '7.0'}, {'review': 'My favourite at south coast, Diani', 'rating': '8.0'}, {'review': 'Very lovely', 'rating': '8.0'}, {'review': 'Lotfa Resort offered great value, peace and friendly service for a solo female during high season.', 'rating': '9.0'}, {'review': 'Relaxing night stay', 'rating': '9.0'}, {'review': 'Pleasant stay', 'rating': '8.0'}, {'review': 'Short but sweet stay and would recommend to any one looking to have a relaxing holiday.', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Brilliant! All staff are professional and friendly . Definitely gonna book Lotfa again.', 'rating': '8.0'}, {'review': 'very nice place and quite', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'comfortable stay', 'rating': '7.0'}, {'review': 'Quiet and Beautiful.', 'rating': '9.0'}, {'review': 'Jamar', 'rating': '9.2'}, {'review': 'It was very good and I enjoyed accept of some issues I have mentioned.', 'rating': '8.0'}, {'review': 'hope they will change some things and improve bit , overall nice experience', 'rating': '7.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Baecation', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'above average but you can do better.', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Value for money. Recommended for folks with certain budgets.', 'rating': '7.0'}, {'review': 'Map incorrect', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Spacious room', 'rating': '7.0'}, {'review': 'My stay with family was good ad enjoyable can visit again', 'rating': '7.0'}, {'review': 'The Best Hotel in Diani', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful relaxing place...', 'rating': '8.0'}, {'review': 'Fair', 'rating': '7.0'}, {'review': 'Their slogan says it all iys true', 'rating': '7.0'}, {'review': 'Lotfa resort diani review', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Very Poor', 'rating': '2.0'}]"
https://www.booking.com/hotel/ke/the-zubeida.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from=searchresults#hotelTmpl,"[{'review': 'Generally good', 'rating': '7.0'}, {'review': 'Perfect choice I made and exceptional stay I really enjoyed it', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Great Beach Resort', 'rating': '8.0'}, {'review': 'We enjoyed our stay, grounds, food, swimming and conversing with staff', 'rating': '8.0'}, {'review': 'Beautiful resort! Would return without a second thought!', 'rating': '9.0'}, {'review': 'To sum it up Great value for money spent. Best suited for nature lovers. Excellent experience.', 'rating': '8.0'}, {'review': 'love it. will be back soon', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Epic', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Beautiful place and will definitely visit again', 'rating': '9.0'}, {'review': '.beautiful serene... The beach heavenly', 'rating': '8.0'}, {'review': 'The whole stay was a success my son and I enjoyed it.', 'rating': '9.0'}, {'review': 'Had a good experience', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Nice but two expensive (more expensive than a comparable vacation in Europe)', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Beautiful outlook from a wide balcony and gorgeous beach', 'rating': '7.0'}, {'review': 'Nice place, but need improvement', 'rating': '7.0'}, {'review': '4 days of good relax', 'rating': '7.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Not so bad but could definitely be better.', 'rating': '7.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Really wonderful!', 'rating': '9.0'}, {'review': 'We had a lovely stay.', 'rating': '8.0'}, {'review': 'Family vibes and great times', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Unfortunately not coming back', 'rating': '7.0'}, {'review': 'It was really good. Would recommend to others.', 'rating': '7.0'}, {'review': 'it’s was ok food could better also', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'I exected a run down hotel due to the family feuds but thankfuly, this is well run', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'romantic weekend with long beach walks', 'rating': '8.0'}, {'review': 'Good hotel with', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Pleasant', 'rating': '6.0'}, {'review': 'Gran resort', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}]"
https://www.booking.com/hotel/ke/african-dream-cottages-diani-beach.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': 'SMALL PARADISE', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'A clean and quiet oasis', 'rating': '10'}, {'review': 'Marula park review', 'rating': '9.0'}, {'review': 'Looking forward to come again', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Very amazing, quite and let you relax easily. The people are very nice and supportive.', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Birthday weekend courtesy of Marula park 2021', 'rating': '10'}, {'review': 'Hidden gem.', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'very satisfied', 'rating': '9.0'}, {'review': 'Wonderful experience!!!', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Brilliant', 'rating': '10'}, {'review': 'Home Away From Home', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Awesome place - Value for money', 'rating': '9.0'}, {'review': 'Overall the experience was execellent and would recommend the premise to people', 'rating': '8.0'}, {'review': 'Over and above my expectations, excellent', 'rating': '10'}, {'review': 'Excellent location, walking distance from the seaside. Friendly staff.', 'rating': '10'}, {'review': 'Relaxing', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Marula Park Improvement', 'rating': '6.0'}, {'review': 'Marula park Diani', 'rating': '6.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Great staff. Little more thinking could make this place excellent.', 'rating': '7.0'}, {'review': 'The place is a good place and very friendly to children', 'rating': '8.0'}, {'review': 'Der Aufenthalt war sehr entspannend an einem guten, ruhigen und gemütlichen Ort', 'rating': '8.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Sitio maravilloso. Repetiremos seguro', 'rating': '9.0'}, {'review': 'Prachtige locatie om uit te rusten en te genieten van Diani beach', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'This place is Gem', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}]"
https://www.booking.com/hotel/ke/amani-luxury-apartments.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': 'Very Good', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Fairly good', 'rating': '7.0'}, {'review': 'enjoyable and extremely relaxing', 'rating': '9.0'}, {'review': 'Excellent stay, great facility will certainly be back', 'rating': '8.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Serenity', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Nice place', 'rating': '9.0'}, {'review': 'Good value', 'rating': '8.0'}, {'review': 'Great family hotel with friendly', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Great value', 'rating': '9.0'}, {'review': 'Thanks for hosting us .We felt at the right place.Happy new year.', 'rating': '7.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Great staff an food', 'rating': '10'}, {'review': 'Best value in Diani', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'it was relaxing and the facility is beautiful. the continental breakfast was great as well', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'The BEST value for money accommodation in Africa', 'rating': '10'}, {'review': 'Pleasant', 'rating': '6.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'It’s was a fascinating stay', 'rating': '10'}, {'review': 'WE ENJOYED', 'rating': '10'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Disappointing', 'rating': '4.0'}, {'review': 'Worthy every penny', 'rating': '10'}, {'review': 'My stay was nice, short and sweet', 'rating': '10'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Pleasant', 'rating': '6.0'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Was overall a comfortable stay and accommodating owner and staff', 'rating': '5.0'}, {'review': 'largely very good', 'rating': '9.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Awesome, I’ll definitely do it again', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Pleasant', 'rating': '6.0'}, {'review': 'Disappointing', 'rating': '4.0'}]"
https://www.booking.com/hotel/ke/tradewinds-lodge.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,[]
https://www.booking.com/hotel/ke/coconut-beach-apartments.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': 'Deep Pool. No shallow end', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'I travel a lot and I’ve rented many places across my travels, but this was something I will never forget! Aside from the', 'rating': '10'}, {'review': 'Peaceful', 'rating': '10'}, {'review': ""I'll be back !"", 'rating': '9.0'}, {'review': 'A hidden Gem in Paradise', 'rating': '10'}, {'review': 'Excellent value for money and a great place for a getaway.', 'rating': '10'}, {'review': 'PROPER VALUE FOR MONEY!!', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'the cottage did not meet our expectations', 'rating': '1.0'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'If you’re looking for a very, very quiet restricted holiday in a beautiful villa this is it….', 'rating': '5.0'}, {'review': 'Exceptionnel - et je pèse mes mots', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wir sind bald wieder da und freuen uns auf das Wiedersehen.', 'rating': '10'}, {'review': 'notre meilleur logement et de très loin ! tout est parfait', 'rating': '9.0'}, {'review': 'Super séjour , super maison', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Het is werkelijk geweldig daar!', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'A quiet and beautiful space to calm down and enjoy life 😊', 'rating': '9.0'}, {'review': 'super verblijf gehad op een mooie locatie', 'rating': '9.0'}, {'review': 'OUR STAY WAS SUPERB', 'rating': '10'}, {'review': 'tres belle emplacement. belle piscine privee', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Merveilleux', 'rating': '10'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Thanks Faith for warm welcome. We enjoyed our stay and plan to return.', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Good', 'rating': '7.0'}]"
https://www.booking.com/hotel/ke/villa-madinina.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from=searchresults#hotelTmpl,"[{'review': 'Wholesomely it was fantastic!! we really loved it!!', 'rating': '9.0'}, {'review': 'Awesome', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Home away from home in Diani', 'rating': '9.0'}, {'review': 'Nice cottage and clean', 'rating': '8.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Great family friendly cottages', 'rating': '9.0'}, {'review': 'I would not hesitate to choose this accommodation again next time', 'rating': '10'}, {'review': 'Another great trip', 'rating': '10'}, {'review': 'i would recommend it over and over again', 'rating': '10'}, {'review': 'Our stay was amazing, the cottages are clean, well sized and equipped. The hosts were great too.', 'rating': '9.0'}, {'review': 'Good value for money, excellent location,', 'rating': '7.0'}, {'review': 'We had a great stay', 'rating': '7.0'}, {'review': 'A beautiful, peaceful oasis! A home away from home.', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Urlaub im Paradies bei Freunden', 'rating': '10'}, {'review': 'formidabele, een rustige oase in een drukke stad', 'rating': '8.0'}, {'review': 'Heerlijk genieten van Diani heel veel waar voor je geld.', 'rating': '10'}, {'review': 'Immer wieder!', 'rating': '8.0'}, {'review': 'sehr erholsam', 'rating': '9.0'}, {'review': 'Ein gelungener Aufenthalt', 'rating': '10'}, {'review': 'parfait', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Echt empfehlenswert und familiär.', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'We enjoyed our stay. The host is great, making sure that we were comfortable.', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Very Good', 'rating': '8.0'}]"
https://www.booking.com/hotel/ke/oasis-diani-beach-villas.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from=searchresults#hotelTmpl,[]
https://www.booking.com/hotel/ke/upani-in-diani.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,[]
https://www.booking.com/hotel/ke/blue-marlin-beach-resort.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"[{'review': 'Very pleasant and memorable.', 'rating': '10'}, {'review': 'The perfect beach holiday', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Eleven Pearl blew us away! Stunning location and incredible customer service!', 'rating': '10'}, {'review': 'Very good stay and value for money when in Diani, but some details could be better...', 'rating': '7.0'}, {'review': 'OK, but not exceptional', 'rating': '8.0'}, {'review': 'Perfect Boutique Hotel', 'rating': '9.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Great, great, great!', 'rating': '10'}, {'review': 'Amazing stay with amazing staff', 'rating': '10'}, {'review': 'Excellent hotel,very clean,excellent location,super friendly staff.Will definitely stay there again.', 'rating': '10'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Absolutely recommended stay in Diani', 'rating': '9.0'}, {'review': 'Quiet hotel with excellent location, very friendly and professional staff', 'rating': '7.0'}, {'review': 'Very beautiful and comfortable hotel directly at diani beach. 10/10 recommendation', 'rating': '10'}, {'review': 'Wonderfully memorable stay at this stunning location.', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Perfect couple holidays in Diani', 'rating': '8.0'}, {'review': 'Awesome 6 night stay- highly recommend!', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'I’d definitely stay here again. In fact, I’d live here if I could.', 'rating': '10'}, {'review': 'the paradise on earth', 'rating': '10'}, {'review': 'Wonderful few days to unwind after working in Nairobi. F', 'rating': '10'}, {'review': 'Super duper good value', 'rating': '10'}, {'review': 'Beautiful', 'rating': '10'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Amazing stay + beach + hospitable staff', 'rating': '8.0'}, {'review': 'when think of Diani, i miss the place', 'rating': '10'}, {'review': 'Beautiful place to spend a relaxing holiday.', 'rating': '8.0'}, {'review': 'Amazing staff, beautiful location, but need to clean off the mold', 'rating': '7.0'}, {'review': 'perfect is an understatement', 'rating': '10'}, {'review': 'Great hotel in a beautiful beach location for those that want to relax', 'rating': '8.0'}, {'review': 'Wonderful', 'rating': '9.0'}, {'review': 'Feels like paradise', 'rating': '9.0'}, {'review': 'I had a memorable stay at Eleven Pearl Boutique Hotel, I would definitely go back, I would recommend', 'rating': '9.0'}, {'review': 'Very Good', 'rating': '8.0'}, {'review': 'Good', 'rating': '7.0'}, {'review': 'Fun at the beach!', 'rating': '8.0'}, {'review': 'AMAZING', 'rating': '9.0'}, {'review': 'Exceptional', 'rating': '10'}, {'review': 'Fair', 'rating': '5.0'}, {'review': 'Exceptional', 'rating': '10'}]"
https://www.booking.com/hotel/ke/flametree-beach-homes.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,[]
https://www.booking.com/hotel/ke/lotfa-resort-diani.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9kaWFuaUgzWARodogBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC0-TfoAbAAgHSAiQ2ODc2MTNmMC01YWM5LTQ5YmMtODJmZC0xYWI2M2M2YmFkZmPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=47752829141f00bc&srepoch=1679290964&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,[]
